city,date,aqi,quality_level,pm2_5,pm10,so2,co,no2,o3
shanghai,2023-11-29,71,良,231,48,89,41,8,0.8
shanghai,2023-11-30,37,优,93,18,37,26,7,0.64
shanghai,2023-12-01,49,优,175,27,51,37,10,0.72
shanghai,2023-12-02,55,良,160,33,60,60,9,0.83
shanghai,2023-12-03,75,良,225,55,91,72,10,1.06
shanghai,2023-12-04,91,良,240,67,98,76,8,0.99
shanghai,2023-12-05,104,轻度污染,236,78,105,75,8,1.06
shanghai,2023-12-06,98,良,231,69,126,67,9,1.0
shanghai,2023-12-07,104,轻度污染,276,60,158,66,9,0.96
shanghai,2023-12-08,70,良,200,37,89,57,8,0.78
shanghai,2023-12-09,70,良,203,43,91,77,9,0.85
shanghai,2023-12-10,55,良,183,34,61,60,7,0.73
shanghai,2023-12-11,27,优,89,19,22,30,5,0.72
shanghai,2023-12-12,51,良,190,36,46,32,5,0.81
shanghai,2023-12-13,54,良,164,37,57,45,6,0.77
shanghai,2023-12-14,50,优,176,34,50,49,7,0.81
shanghai,2023-12-15,45,优,199,31,39,44,6,1.18
shanghai,2023-12-16,48,优,248,33,42,22,6,0.86
shanghai,2023-12-17,31,优,106,19,30,23,8,0.75
shanghai,2023-12-18,23,优,33,12,21,31,6,0.64
shanghai,2023-12-19,27,优,62,17,23,35,6,0.73
shanghai,2023-12-20,61,良,214,41,64,31,7,0.82
shanghai,2023-12-21,41,优,118,23,41,26,9,0.77
shanghai,2023-12-22,44,优,84,25,44,36,9,0.84
shanghai,2023-12-23,57,良,131,37,64,62,9,0.87
shanghai,2023-12-24,80,良,207,59,103,66,11,1.05
shanghai,2023-12-25,104,轻度污染,263,78,128,74,12,1.21
shanghai,2023-12-26,109,轻度污染,240,82,125,74,10,0.96
shanghai,2023-12-27,73,良,126,53,70,64,7,0.73
shanghai,2023-12-28,85,良,127,62,84,79,8,0.9
shanghai,2023-12-29,69,良,81,49,62,48,6,0.66
shanghai,2023-12-30,112,轻度污染,175,83,97,60,6,0.88
shanghai,2023-12-31,200,中度污染,314,154,181,44,7,1.35
guangzhou,2022-01-01,64,良,138,44,77,49,9,1.04
guangzhou,2022-01-02,61,良,139,43,68,39,9,1.02
guangzhou,2022-01-03,71,良,139,51,91,63,8,1.09
guangzhou,2022-01-04,83,良,165,59,109,74,8,1.12
guangzhou,2022-01-05,70,良,157,46,90,72,7,0.98
guangzhou,2022-01-06,61,良,153,42,72,52,7,0.95
guangzhou,2022-01-07,48,优,104,31,49,33,7,0.96
guangzhou,2022-01-08,48,优,91,32,52,39,6,0.88
guangzhou,2022-01-09,54,良,110,35,59,44,7,0.94
guangzhou,2022-01-10,37,优,71,23,37,37,6,0.95
guangzhou,2022-01-11,22,优,10,13,21,20,5,0.85
guangzhou,2022-01-12,47,优,73,31,47,37,6,0.83
guangzhou,2022-01-13,54,良,124,37,56,35,8,0.87
guangzhou,2022-01-14,68,良,144,49,74,50,8,0.88
guangzhou,2022-01-15,92,良,189,69,116,67,8,1.09
guangzhou,2022-01-16,79,良,192,57,101,54,7,1.11
guangzhou,2022-01-17,47,优,117,29,50,35,6,1.07
guangzhou,2022-01-18,25,优,34,14,25,28,5,1.08
guangzhou,2022-01-19,27,优,27,15,25,28,6,0.92
guangzhou,2022-01-20,37,优,68,22,39,43,6,0.85
guangzhou,2022-01-21,61,良,155,40,71,58,7,0.97
guangzhou,2022-01-22,58,良,178,38,67,58,6,0.86
guangzhou,2022-01-23,28,优,89,16,28,38,6,0.71
guangzhou,2022-01-24,28,优,63,18,28,33,5,0.91
guangzhou,2022-01-25,16,优,11,10,16,25,5,0.99
guangzhou,2022-01-26,31,优,82,19,31,33,6,1.0
guangzhou,2022-01-27,42,优,146,27,41,35,6,1.0
guangzhou,2022-01-28,30,优,115,20,30,25,6,1.13
guangzhou,2022-01-29,18,优,35,11,18,15,6,1.18
guangzhou,2022-01-30,13,优,5,5,9,10,5,1.02
guangzhou,2022-01-31,21,优,14,14,18,9,5,0.82
guangzhou,2022-02-01,15,优,6,10,12,8,6,0.8
guangzhou,2022-02-02,12,优,7,7,9,8,5,0.76
guangzhou,2022-02-03,12,优,19,4,5,8,5,0.81
guangzhou,2022-02-04,19,优,33,13,17,7,6,0.76
guangzhou,2022-02-05,21,优,10,14,19,7,5,0.7
guangzhou,2022-02-06,26,优,38,18,25,13,6,0.75
guangzhou,2022-02-07,27,优,94,18,24,20,6,0.83
guangzhou,2022-02-08,10,优,3,4,7,11,6,0.78
guangzhou,2022-02-09,12,优,9,6,11,14,5,0.74
guangzhou,2022-02-10,17,优,19,10,17,20,5,0.79
guangzhou,2022-02-11,35,优,85,21,35,30,6,0.9
guangzhou,2022-02-12,24,优,37,13,24,26,6,0.93
guangzhou,2022-02-13,18,优,20,11,17,20,5,0.95
guangzhou,2022-02-14,18,优,16,8,13,21,5,0.94
guangzhou,2022-02-15,30,优,43,19,29,25,6,0.93
guangzhou,2022-02-16,46,优,121,30,47,32,7,0.86
guangzhou,2022-02-17,39,优,165,26,37,31,6,0.77
guangzhou,2022-02-18,24,优,69,15,22,30,5,0.83
guangzhou,2022-02-19,11,优,16,1,2,15,5,0.73
guangzhou,2022-02-20,15,优,23,4,5,13,5,0.64
guangzhou,2022-02-21,14,优,11,4,5,16,5,0.7
guangzhou,2022-02-22,13,优,9,5,7,18,5,0.66
guangzhou,2022-02-23,14,优,4,6,9,14,5,0.61
guangzhou,2022-02-24,23,优,19,14,22,21,6,0.64
guangzhou,2022-02-25,37,优,48,24,40,37,6,0.73
guangzhou,2022-02-26,65,良,183,45,80,62,7,1.03
guangzhou,2022-02-27,83,良,271,56,94,59,8,1.04
guangzhou,2022-02-28,44,优,60,22,44,39,6,0.71
guangzhou,2022-03-01,55,良,135,31,61,56,7,0.8
guangzhou,2022-03-02,64,良,160,45,75,39,8,0.91
guangzhou,2022-03-03,54,良,91,34,58,38,6,0.81
guangzhou,2022-03-04,59,良,105,33,60,49,7,0.87
guangzhou,2022-03-05,73,良,202,45,83,59,8,0.99
guangzhou,2022-03-06,45,优,98,22,47,28,7,0.73
guangzhou,2022-03-07,34,优,59,13,30,25,6,0.72
guangzhou,2022-03-08,40,优,54,17,40,30,6,0.58
guangzhou,2022-03-09,49,优,72,20,48,46,7,0.62
guangzhou,2022-03-10,53,良,79,23,57,53,7,0.64
guangzhou,2022-03-11,56,良,116,25,62,51,7,0.67
guangzhou,2022-03-12,47,优,79,20,48,39,7,0.63
guangzhou,2022-03-13,48,优,92,21,50,37,7,0.64
guangzhou,2022-03-14,52,良,102,26,56,38,6,0.69
guangzhou,2022-03-15,71,良,187,40,78,54,8,0.85
guangzhou,2022-03-16,36,优,68,17,36,33,7,0.62
guangzhou,2022-03-17,40,优,188,21,41,33,6,0.68
guangzhou,2022-03-18,46,优,178,29,48,34,6,0.83
guangzhou,2022-03-19,50,优,167,31,52,31,7,0.81
guangzhou,2022-03-20,34,优,83,18,33,23,6,0.77
guangzhou,2022-03-21,38,优,165,21,38,27,6,0.78
guangzhou,2022-03-22,36,优,163,22,36,30,5,0.75
guangzhou,2022-03-23,10,优,4,4,7,20,5,0.88
guangzhou,2022-03-24,16,优,16,9,12,30,6,0.86
guangzhou,2022-03-25,27,优,76,18,24,39,6,0.89
guangzhou,2022-03-26,31,优,59,21,31,23,6,0.78
guangzhou,2022-03-27,19,优,9,11,19,16,6,0.89
guangzhou,2022-03-28,16,优,7,10,15,22,6,0.8
guangzhou,2022-03-29,29,优,25,16,29,30,6,0.86
guangzhou,2022-03-30,50,优,176,27,52,42,7,0.98
guangzhou,2022-03-31,58,良,276,30,65,48,7,0.99
guangzhou,2022-04-01,20,优,12,6,15,15,6,0.73
guangzhou,2022-04-02,24,优,34,8,15,16,6,0.58
guangzhou,2022-04-03,37,优,72,19,35,24,7,0.6
guangzhou,2022-04-04,58,良,187,29,66,46,8,0.71
guangzhou,2022-04-05,76,良,287,38,80,47,8,0.75
guangzhou,2022-04-06,76,良,281,43,83,47,10,0.8
guangzhou,2022-04-07,57,良,162,32,62,39,9,0.7
guangzhou,2022-04-08,69,良,182,33,67,46,8,0.68
guangzhou,2022-04-09,68,良,215,27,63,38,8,0.62
guangzhou,2022-04-10,66,良,190,26,59,41,8,0.61
guangzhou,2022-04-11,49,优,62,23,50,34,7,0.63
guangzhou,2022-04-12,38,优,80,16,37,28,6,0.59
guangzhou,2022-04-13,36,优,114,16,36,22,6,0.62
guangzhou,2022-04-14,30,优,63,11,24,18,7,0.73
guangzhou,2022-04-15,41,优,171,19,36,22,7,0.68
guangzhou,2022-04-16,42,优,157,19,42,24,6,0.7
guangzhou,2022-04-17,28,优,56,14,28,22,6,0.77
guangzhou,2022-04-18,17,优,15,9,16,24,6,0.84
guangzhou,2022-04-19,14,优,6,8,12,23,6,0.79
guangzhou,2022-04-20,37,优,51,25,38,41,6,0.88
guangzhou,2022-04-21,77,良,278,41,74,48,7,1.02
guangzhou,2022-04-22,38,优,92,20,38,30,6,0.75
guangzhou,2022-04-23,33,优,62,15,33,25,6,0.68
guangzhou,2022-04-24,23,优,12,12,23,25,6,0.69
guangzhou,2022-04-25,25,优,37,13,25,18,6,0.58
guangzhou,2022-04-26,34,优,110,18,34,22,6,0.6
guangzhou,2022-04-27,34,优,84,18,34,23,6,0.58
guangzhou,2022-04-28,27,优,37,15,27,21,5,0.57
guangzhou,2022-04-29,39,优,144,21,39,28,6,0.65
guangzhou,2022-04-30,46,优,213,26,47,29,7,0.88
guangzhou,2022-05-01,18,优,23,4,7,10,5,0.73
guangzhou,2022-05-02,26,优,44,9,16,13,5,0.64
guangzhou,2022-05-03,42,优,115,26,42,26,6,0.72
guangzhou,2022-05-04,58,良,213,34,60,42,7,0.81
guangzhou,2022-05-05,73,良,280,34,65,42,7,0.77
guangzhou,2022-05-06,66,良,242,29,56,34,6,0.71
guangzhou,2022-05-07,50,优,174,30,50,35,6,0.77
guangzhou,2022-05-08,36,优,102,25,35,30,6,0.78
guangzhou,2022-05-09,47,优,242,29,49,32,7,0.76
guangzhou,2022-05-10,29,优,75,14,29,30,6,0.65
guangzhou,2022-05-11,15,优,8,7,14,24,6,0.62
guangzhou,2022-05-12,15,优,16,8,13,29,5,0.78
guangzhou,2022-05-13,16,优,22,9,14,28,5,0.99
guangzhou,2022-05-14,19,优,22,11,19,21,6,0.85
guangzhou,2022-05-15,15,优,5,3,7,16,5,0.76
guangzhou,2022-05-16,23,优,40,5,9,16,6,0.7
guangzhou,2022-05-17,32,优,62,14,27,26,6,0.6
guangzhou,2022-05-18,58,良,234,23,47,38,7,0.67
guangzhou,2022-05-19,69,良,292,28,57,47,7,0.7
guangzhou,2022-05-20,65,良,283,27,55,35,7,0.69
guangzhou,2022-05-21,56,良,218,37,60,34,6,0.83
guangzhou,2022-05-22,37,优,116,23,36,26,6,0.77
guangzhou,2022-05-23,37,优,125,22,37,29,6,0.73
guangzhou,2022-05-24,36,优,135,20,36,31,6,0.73
guangzhou,2022-05-25,27,优,82,12,25,33,6,0.67
guangzhou,2022-05-26,26,优,99,12,25,25,6,0.6
guangzhou,2022-05-27,26,优,76,12,26,29,5,0.62
guangzhou,2022-05-28,27,优,55,13,26,22,5,0.59
guangzhou,2022-05-29,25,优,56,10,24,17,5,0.53
guangzhou,2022-05-30,25,优,52,10,24,21,5,0.54
guangzhou,2022-05-31,26,优,71,12,26,23,5,0.58
guangzhou,2022-06-01,27,优,79,12,27,26,5,0.61
guangzhou,2022-06-02,28,优,96,13,28,24,5,0.62
guangzhou,2022-06-03,25,优,93,12,25,18,5,0.6
guangzhou,2022-06-04,29,优,145,13,29,14,5,0.6
guangzhou,2022-06-05,29,优,138,12,28,15,5,0.56
guangzhou,2022-06-06,26,优,84,12,26,20,5,0.59
guangzhou,2022-06-07,23,优,48,12,21,30,5,0.65
guangzhou,2022-06-08,19,优,22,9,16,29,6,0.62
guangzhou,2022-06-09,16,优,12,9,16,26,5,0.65
guangzhou,2022-06-10,19,优,30,10,18,25,5,0.65
guangzhou,2022-06-11,20,优,41,11,19,30,5,0.68
guangzhou,2022-06-12,22,优,51,12,22,27,5,0.64
guangzhou,2022-06-13,27,优,105,14,27,25,5,0.66
guangzhou,2022-06-14,19,优,17,11,19,28,5,0.7
guangzhou,2022-06-15,23,优,39,13,21,31,5,0.68
guangzhou,2022-06-16,22,优,45,12,19,30,5,0.62
guangzhou,2022-06-17,22,优,51,9,22,21,5,0.57
guangzhou,2022-06-18,22,优,69,9,22,18,5,0.53
guangzhou,2022-06-19,27,优,116,11,27,18,5,0.56
guangzhou,2022-06-20,28,优,128,12,28,18,5,0.56
guangzhou,2022-06-21,31,优,156,12,31,23,5,0.56
guangzhou,2022-06-22,26,优,105,9,25,18,5,0.51
guangzhou,2022-06-23,27,优,136,10,23,19,6,0.53
guangzhou,2022-06-24,30,优,156,12,26,20,6,0.53
guangzhou,2022-06-25,28,优,108,11,26,19,6,0.53
guangzhou,2022-06-26,23,优,77,8,20,18,6,0.54
guangzhou,2022-06-27,23,优,75,8,21,20,6,0.55
guangzhou,2022-06-28,29,优,159,11,25,20,6,0.54
guangzhou,2022-06-29,31,优,127,13,29,26,6,0.56
guangzhou,2022-06-30,19,优,35,8,19,18,6,0.57
guangzhou,2022-07-01,17,优,17,7,17,13,5,0.53
guangzhou,2022-07-02,13,优,4,4,9,11,5,0.5
guangzhou,2022-07-03,21,优,70,10,21,9,5,0.55
guangzhou,2022-07-04,22,优,68,11,22,17,5,0.6
guangzhou,2022-07-05,28,优,140,14,28,21,5,0.63
guangzhou,2022-07-06,24,优,118,12,24,26,5,0.61
guangzhou,2022-07-07,20,优,49,10,20,27,5,0.63
guangzhou,2022-07-08,29,优,129,13,25,25,5,0.62
guangzhou,2022-07-09,31,优,137,12,27,24,5,0.58
guangzhou,2022-07-10,26,优,80,9,22,18,5,0.53
guangzhou,2022-07-11,26,优,68,12,24,19,5,0.53
guangzhou,2022-07-12,34,优,188,13,27,22,6,0.54
guangzhou,2022-07-13,39,优,226,13,27,23,6,0.54
guangzhou,2022-07-14,40,优,207,14,30,24,6,0.58
guangzhou,2022-07-15,27,优,86,10,24,21,5,0.57
guangzhou,2022-07-16,30,优,134,13,28,19,5,0.57
guangzhou,2022-07-17,31,优,165,13,30,16,5,0.58
guangzhou,2022-07-18,31,优,159,14,31,17,5,0.6
guangzhou,2022-07-19,28,优,134,12,27,17,5,0.6
guangzhou,2022-07-20,20,优,42,8,19,17,5,0.52
guangzhou,2022-07-21,25,优,91,9,22,17,6,0.54
guangzhou,2022-07-22,45,优,265,15,33,22,6,0.59
guangzhou,2022-07-23,52,良,316,24,44,25,7,0.65
guangzhou,2022-07-24,60,良,311,27,48,22,6,0.71
guangzhou,2022-07-25,73,良,326,35,59,23,6,0.75
guangzhou,2022-07-26,63,良,317,28,48,20,5,0.7
guangzhou,2022-07-27,57,良,316,24,41,21,6,0.66
guangzhou,2022-07-28,61,良,320,31,50,23,6,0.71
guangzhou,2022-07-29,70,良,332,37,58,25,6,0.75
guangzhou,2022-07-30,53,良,299,29,50,29,6,0.75
guangzhou,2022-07-31,69,良,328,32,51,30,6,0.75
guangzhou,2022-08-01,48,优,239,20,35,20,6,0.68
guangzhou,2022-08-02,35,优,109,12,27,20,6,0.6
guangzhou,2022-08-03,30,优,88,16,27,24,5,0.69
guangzhou,2022-08-04,19,优,31,11,18,22,5,0.66
guangzhou,2022-08-05,19,优,35,5,11,20,5,0.57
guangzhou,2022-08-06,21,优,56,9,19,23,6,0.58
guangzhou,2022-08-07,27,优,105,10,23,20,6,0.58
guangzhou,2022-08-08,23,优,97,9,23,19,6,0.6
guangzhou,2022-08-09,16,优,19,6,15,17,5,0.57
guangzhou,2022-08-10,12,优,9,5,11,13,5,0.56
guangzhou,2022-08-11,15,优,18,7,14,20,5,0.62
guangzhou,2022-08-12,19,优,46,9,19,26,6,0.64
guangzhou,2022-08-13,33,优,177,16,30,30,6,0.68
guangzhou,2022-08-14,39,优,225,18,33,24,5,0.73
guangzhou,2022-08-15,33,优,167,12,26,19,6,0.66
guangzhou,2022-08-16,29,优,125,12,26,24,5,0.62
guangzhou,2022-08-17,24,优,57,9,22,24,5,0.59
guangzhou,2022-08-18,24,优,56,10,21,23,6,0.6
guangzhou,2022-08-19,22,优,64,10,21,26,5,0.6
guangzhou,2022-08-20,17,优,35,5,15,18,5,0.54
guangzhou,2022-08-21,21,优,65,9,20,20,4,0.58
guangzhou,2022-08-22,34,优,206,16,31,22,4,0.62
guangzhou,2022-08-23,43,优,285,23,41,28,6,0.68
guangzhou,2022-08-24,43,优,268,24,43,29,5,0.69
guangzhou,2022-08-25,15,优,12,5,12,12,4,0.54
guangzhou,2022-08-26,21,优,64,10,21,21,4,0.58
guangzhou,2022-08-27,39,优,279,19,35,24,4,0.62
guangzhou,2022-08-28,57,良,332,26,46,28,5,0.69
guangzhou,2022-08-29,46,优,300,24,43,24,5,0.65
guangzhou,2022-08-30,41,优,259,24,40,30,5,0.73
guangzhou,2022-08-31,35,优,189,20,34,27,4,0.68
guangzhou,2022-09-01,34,优,184,21,34,20,5,0.82
guangzhou,2022-09-02,31,优,109,17,29,16,5,0.72
guangzhou,2022-09-03,40,优,208,22,37,20,6,0.69
guangzhou,2022-09-04,42,优,212,21,38,20,6,0.68
guangzhou,2022-09-05,61,良,291,31,55,26,7,0.74
guangzhou,2022-09-06,60,良,245,33,57,33,7,0.75
guangzhou,2022-09-07,43,优,113,25,42,20,6,0.73
guangzhou,2022-09-08,37,优,86,20,34,23,5,0.7
guangzhou,2022-09-09,41,优,110,16,27,28,5,0.69
guangzhou,2022-09-10,67,良,282,34,56,31,6,0.83
guangzhou,2022-09-11,56,良,234,37,55,21,6,0.83
guangzhou,2022-09-12,59,良,227,36,59,35,7,0.82
guangzhou,2022-09-13,65,良,263,37,65,44,7,0.83
guangzhou,2022-09-14,67,良,301,37,62,36,7,0.8
guangzhou,2022-09-15,68,良,309,37,63,39,7,0.78
guangzhou,2022-09-16,73,良,310,41,69,42,7,0.79
guangzhou,2022-09-17,84,良,321,53,84,43,7,0.91
guangzhou,2022-09-18,79,良,318,50,78,36,7,0.9
guangzhou,2022-09-19,57,良,271,33,51,28,6,0.83
guangzhou,2022-09-20,62,良,319,39,61,35,6,0.87
guangzhou,2022-09-21,57,良,285,32,56,27,6,0.77
guangzhou,2022-09-22,64,良,316,30,60,26,6,0.71
guangzhou,2022-09-23,57,良,253,37,61,29,6,0.79
guangzhou,2022-09-24,56,良,254,34,57,24,6,0.75
guangzhou,2022-09-25,61,良,248,40,65,29,6,0.8
guangzhou,2022-09-26,65,良,234,39,67,33,7,0.81
guangzhou,2022-09-27,49,优,169,28,52,32,6,0.72
guangzhou,2022-09-28,40,优,141,18,38,26,6,0.6
guangzhou,2022-09-29,37,优,112,16,36,27,6,0.6
guangzhou,2022-09-30,22,优,36,10,22,22,5,0.54
guangzhou,2022-10-01,24,优,77,12,24,20,5,0.56
guangzhou,2022-10-02,27,优,101,13,25,17,5,0.58
guangzhou,2022-10-03,29,优,171,13,27,20,5,0.56
guangzhou,2022-10-04,47,优,292,21,40,28,6,0.65
guangzhou,2022-10-05,47,优,303,26,46,24,5,0.66
guangzhou,2022-10-06,35,优,225,15,32,21,5,0.64
guangzhou,2022-10-07,46,优,239,28,46,22,6,0.78
guangzhou,2022-10-08,35,优,157,19,34,20,6,0.75
guangzhou,2022-10-09,41,优,244,24,41,20,7,0.75
guangzhou,2022-10-10,32,优,169,12,31,16,6,0.61
guangzhou,2022-10-11,39,优,142,14,38,23,7,0.49
guangzhou,2022-10-12,46,优,165,20,45,32,8,0.54
guangzhou,2022-10-13,47,优,140,23,46,34,8,0.57
guangzhou,2022-10-14,50,优,135,25,47,33,8,0.59
guangzhou,2022-10-15,50,优,121,25,46,27,8,0.57
guangzhou,2022-10-16,50,优,151,26,51,21,8,0.6
guangzhou,2022-10-17,54,良,219,29,58,17,9,0.61
guangzhou,2022-10-18,66,良,277,46,78,21,7,0.72
guangzhou,2022-10-19,51,良,167,29,52,25,8,0.6
guangzhou,2022-10-20,53,良,156,30,55,39,9,0.62
guangzhou,2022-10-21,73,良,246,35,69,57,7,0.73
guangzhou,2022-10-22,57,良,152,31,60,51,7,0.66
guangzhou,2022-10-23,58,良,169,29,58,44,7,0.66
guangzhou,2022-10-24,68,良,216,37,66,33,7,0.71
guangzhou,2022-10-25,67,良,221,32,69,33,7,0.63
guangzhou,2022-10-26,67,良,271,27,65,35,6,0.59
guangzhou,2022-10-27,71,良,289,32,69,41,6,0.65
guangzhou,2022-10-28,56,良,254,35,62,33,7,0.67
guangzhou,2022-10-29,39,优,139,25,39,17,5,0.6
guangzhou,2022-10-30,32,优,82,18,32,15,5,0.56
guangzhou,2022-10-31,46,优,155,22,47,15,7,0.6
guangzhou,2022-11-01,43,优,163,20,44,14,6,0.55
guangzhou,2022-11-02,28,优,49,17,28,17,5,0.56
guangzhou,2022-11-03,13,优,1,7,11,21,4,0.6
guangzhou,2022-11-04,13,优,3,6,9,20,4,0.62
guangzhou,2022-11-05,20,优,17,9,16,18,4,0.63
guangzhou,2022-11-06,21,优,13,14,20,25,4,0.69
guangzhou,2022-11-07,21,优,7,14,21,26,4,0.72
guangzhou,2022-11-08,20,优,8,13,19,26,4,0.7
guangzhou,2022-11-09,27,优,31,16,27,33,4,0.67
guangzhou,2022-11-10,63,良,174,42,74,56,5,0.92
guangzhou,2022-11-11,82,良,254,52,85,56,5,0.93
guangzhou,2022-11-12,74,良,312,50,80,57,5,0.85
guangzhou,2022-11-13,68,良,318,44,70,50,5,0.81
guangzhou,2022-11-14,58,良,245,40,65,39,6,0.77
guangzhou,2022-11-15,80,良,296,59,93,47,8,0.98
guangzhou,2022-11-16,65,良,211,46,72,42,6,0.9
guangzhou,2022-11-17,52,良,161,31,55,42,5,0.82
guangzhou,2022-11-18,56,良,193,34,61,46,6,0.81
guangzhou,2022-11-19,52,良,173,30,55,35,5,0.76
guangzhou,2022-11-20,36,优,94,19,36,26,6,0.85
guangzhou,2022-11-21,50,优,155,29,52,33,6,0.82
guangzhou,2022-11-22,26,优,64,16,26,26,4,0.68
guangzhou,2022-11-23,12,优,9,5,10,21,4,0.78
guangzhou,2022-11-24,12,优,9,5,8,23,4,0.83
guangzhou,2022-11-25,17,优,14,9,15,27,4,0.85
guangzhou,2022-11-26,16,优,9,9,13,27,4,0.76
guangzhou,2022-11-27,34,优,82,19,34,35,5,0.77
guangzhou,2022-11-28,28,优,80,15,28,29,4,0.69
guangzhou,2022-11-29,27,优,75,12,27,30,4,0.61
guangzhou,2022-11-30,20,优,58,7,20,21,4,0.77
guangzhou,2022-12-01,13,优,33,5,12,17,4,0.51
guangzhou,2022-12-02,15,优,23,6,15,21,4,0.53
guangzhou,2022-12-03,31,优,82,17,31,29,6,0.63
guangzhou,2022-12-04,26,优,82,14,26,25,5,0.72
guangzhou,2022-12-05,17,优,26,8,17,20,5,0.74
guangzhou,2022-12-06,24,优,38,14,24,21,5,0.73
guangzhou,2022-12-07,31,优,51,18,31,27,6,0.68
guangzhou,2022-12-08,38,优,60,21,38,32,7,0.71
guangzhou,2022-12-09,41,优,67,24,41,26,6,0.71
guangzhou,2022-12-10,44,优,97,26,44,21,6,0.65
guangzhou,2022-12-11,51,良,130,35,53,18,7,0.69
guangzhou,2022-12-12,59,良,88,42,58,19,6,0.86
guangzhou,2022-12-13,68,良,119,49,69,23,7,0.8
guangzhou,2022-12-14,40,优,61,27,40,19,4,0.66
guangzhou,2022-12-15,37,优,59,23,37,31,4,0.68
guangzhou,2022-12-16,20,优,19,13,18,27,4,0.71
guangzhou,2022-12-17,52,良,159,33,55,16,6,0.63
guangzhou,2022-12-18,30,优,44,12,30,14,5,0.43
guangzhou,2022-12-19,37,优,46,17,39,33,6,0.49
guangzhou,2022-12-20,49,优,62,25,52,49,7,0.6
guangzhou,2022-12-21,42,优,56,22,42,29,8,0.59
guangzhou,2022-12-22,49,优,128,28,51,42,6,0.61
guangzhou,2022-12-23,54,良,166,29,58,35,7,0.56
guangzhou,2022-12-24,43,优,81,21,43,33,5,0.58
guangzhou,2022-12-25,41,优,54,21,44,38,6,0.6
guangzhou,2022-12-26,59,良,133,36,68,53,7,0.75
guangzhou,2022-12-27,57,良,113,35,64,50,8,0.69
guangzhou,2022-12-28,68,良,177,49,77,36,9,0.81
guangzhou,2022-12-29,70,良,189,50,68,24,7,0.75
guangzhou,2022-12-30,48,优,78,33,46,21,5,0.78
guangzhou,2022-12-31,33,优,32,21,31,19,5,0.75
guangzhou,2023-01-01,39,优,71,26,38,22,5,0.73
guangzhou,2023-01-02,41,优,78,27,41,20,6,0.79
guangzhou,2023-01-03,47,优,90,32,44,20,5,0.8
guangzhou,2023-01-04,50,优,82,35,49,29,6,0.8
guangzhou,2023-01-05,50,优,71,33,52,41,6,0.88
guangzhou,2023-01-06,46,优,59,29,47,33,6,0.79
guangzhou,2023-01-07,46,优,45,31,48,33,6,0.8
guangzhou,2023-01-08,56,良,67,37,61,49,6,0.83
guangzhou,2023-01-09,25,优,21,14,18,30,5,0.77
guangzhou,2023-01-10,13,优,2,6,9,26,4,0.71
guangzhou,2023-01-11,19,优,12,13,17,29,4,0.71
guangzhou,2023-01-12,32,优,58,21,30,37,5,0.83
guangzhou,2023-01-13,22,优,17,13,22,35,4,0.66
guangzhou,2023-01-14,25,优,76,14,24,26,5,0.65
guangzhou,2023-01-15,14,优,15,7,14,16,4,0.89
guangzhou,2023-01-16,15,优,15,10,15,11,4,0.7
guangzhou,2023-01-17,35,优,42,21,35,11,4,0.6
guangzhou,2023-01-18,39,优,46,23,39,11,5,0.6
guangzhou,2023-01-19,42,优,43,27,42,17,5,0.67
guangzhou,2023-01-20,41,优,69,28,41,14,5,0.68
guangzhou,2023-01-21,52,良,57,36,51,15,6,0.72
guangzhou,2023-01-22,82,良,106,60,73,14,9,0.7
guangzhou,2023-01-23,93,良,229,69,82,14,6,0.77
guangzhou,2023-01-24,42,优,120,28,46,6,5,0.61
guangzhou,2023-01-25,65,良,211,45,80,8,5,0.58
guangzhou,2023-01-26,56,良,85,39,59,13,5,0.63
guangzhou,2023-01-27,50,优,99,31,53,8,5,0.62
guangzhou,2023-01-28,57,良,152,29,64,9,6,0.48
guangzhou,2023-01-29,52,良,90,28,54,14,5,0.52
guangzhou,2023-01-30,50,优,75,32,53,29,5,0.61
guangzhou,2023-01-31,54,良,72,35,57,38,6,0.7
guangzhou,2023-02-01,46,优,54,24,47,37,5,0.66
guangzhou,2023-02-02,47,优,117,26,47,33,6,0.67
guangzhou,2023-02-03,59,良,142,38,67,31,5,0.7
guangzhou,2023-02-04,57,良,121,40,57,33,5,0.8
guangzhou,2023-02-05,39,优,62,27,35,28,5,0.97
guangzhou,2023-02-06,42,优,84,29,39,32,4,0.97
guangzhou,2023-02-07,52,良,111,32,54,42,5,1.06
guangzhou,2023-02-08,32,优,70,18,32,35,5,0.88
guangzhou,2023-02-09,38,优,119,21,38,41,5,0.71
guangzhou,2023-02-10,39,优,91,22,39,38,5,0.92
guangzhou,2023-02-11,30,优,56,15,30,27,5,0.8
guangzhou,2023-02-12,25,优,52,12,25,23,5,0.57
guangzhou,2023-02-13,26,优,83,12,26,30,5,0.65
guangzhou,2023-02-14,17,优,11,7,17,17,5,0.83
guangzhou,2023-02-15,27,优,23,17,27,16,5,0.73
guangzhou,2023-02-16,42,优,54,28,43,28,5,0.66
guangzhou,2023-02-17,61,良,116,41,72,55,6,0.82
guangzhou,2023-02-18,71,良,155,43,78,62,6,0.85
guangzhou,2023-02-19,63,良,190,41,75,46,7,0.82
guangzhou,2023-02-20,50,优,99,34,51,23,6,0.8
guangzhou,2023-02-21,67,良,245,47,73,32,7,0.78
